item_id,item_name,brand,l1_category,l2_category,l3_category,pack_type,combo_size,storage_requirement_type,mrp
375877,N Plus Professional Mineralise Facewash With 5% Aha|For Tanning, Spot Removal & Brightening|,N Plus Professional,Beauty and Grooming,Face Wash and Scrub,Face Wash,Box,1.0,Ambient,450.0
1990,L'Oreal Paris Excellence (Natural Brown),L'Oreal Paris,Beauty and Grooming,Hair Colour,Creme Hair Colour,Box,1.0,Ambient,540.0
16541,Nua Complete Comfort 12XL+ Sanitary Pads With Disposal Covers,Nua,Hygiene and Wellness,Feminine Hygiene,Sanitary Pads,Box,1.0,Ambient,239.0
57539,MyGlamm Pink Lipstick (Matte),MyGlamm,Makeup,Lip Makeup,Lipsticks,Bottle,1.0,Ambient,549.0
191685,Typsy Beauty Silk Cushion Liquid Contour Wand - Maple Syrup,Typsy Beauty,Makeup,Face Makeup,Blush,Pack,1.0,Ambient,1200.0
516017,Pears Moisturising Bathing Bar Soap With Glycerine Pure & Gentle - For Golden Glow & Lux Sandalwood, With Vitamin C, Bath Soap, 150x 3 For Clear Skin,Pears,Bath Body and Hair,Soap,Glycerine Soap,Pack,1.0,Ambient,562.0
115369,Lakme 9to5 Powerplay Priming Matte Lipstick, Lasts 16hrs, Iconic Red,Lakme,Makeup,Lip Makeup,Lipsticks,Pack,NULL,Ambient,599.0
43050,The Man Company Beard Wax For Beard Moustache Styling - Almond & Thyme,The Man Company,Beauty and Grooming,Mens Grooming,Beard Care,Pack,1.0,Ambient,549.0
162689,Conscious Chemist Skin Barrier Repair All-In-One Gel Cream With Korean Snail Mucin Extract,Conscious Chemist,Bath Body and Hair,Face Cream,Moisturising Cream,Pack,1.0,Ambient,699.0
587567,Parachute Advansed Biotin & Coconut Hair Oil | Deep Nourishment for Fuller Hair| No Paraben or Silicone | 300ml,Parachute Advansed,Bath Body and Hair,Hair Oil and Serum,Coconut Hair Oil,NULL,1.0,Ambient,356.0
436601,Alife Lily Soap Set Of 5,Alife,Bath Body and Hair,Soap,Soaps,NULL,NULL,Ambient,120.0
889964,Smart And Handsome Instant Radiance Oil Clear Face Wash , All Day Oil-Free Look , Fades Pimple Marks,Fair & Handsome,Bath Body and Hair,Face Wash and Scrub,Face Wash,Pack,1.0,Ambient,120.0
330748,Mamaearth Beetroot Hydraful Light Moisturizing Cream,Mamaearth,Beauty and Grooming,Beauty Accessories,Moisturising Cream,NULL,NULL,Ambient,399.0
515685,SUGAR Pop Micellar Cleansing Water Regular,SUGAR POP,Makeup,Face Makeup,Makeup Remover,Pack,NULL,Ambient,199.0
3786,Fiama Gel Bar Lemongrass and Jojoba,Fiama,Bath Body and Hair,Soap,Glycerine Soap,Box,1.0,Ambient,84.0
342447,EM5 Constant Cologne Unisex Solid Perfume, Alcohol Free & Travel Friendly,EM5,Bath Body and Hair,Perfumes, Deos and Talc,Talcum Powder,Box,1.0,Ambient,799.0
249088,Soulflower Biotin Onion Shampoo Hair Growth, Anti Hair Fall, Strong roots For Men & Women,Soulflower,Bath Body and Hair,Shampoo and Conditioner,Shampoo,NULL,NULL,Ambient,450.0
752930,Close Up Intense Cool,Close Up,Hygiene and Wellness,Oral Care,Toothpaste,NULL,NULL,Ambient,145.0
169232,ROOTS Truglam Brush Use for Men and Women - WDB53,ROOTS,Beauty and Grooming,Beauty Accessories,Beauty Tools,Pack,1.0,Ambient,295.0
434102,Aqualens Comfort Contact Lens Solution (Set Of 2-360 Ml Each) (Lens Case Free),Aqualens,Beauty and Grooming,Eyewear,Eye Care,Box,1.0,Ambient,1098.0
448133,Oral-B Vitality Pro With Sensitive Plus Rotating Electric Toothbrush, 3 Brushing Modes,Oral-B,Hygiene and Wellness,Oral Care,Toothbrush,Box,1.0,Ambient,2499.0
526290,Cosrx The Hyaluronic Acid 3 Serum,Cosrx,Beauty and Grooming,Face and Lip Care,Face Care,Bottle,1.0,Ambient,1850.0
574330,Bajaj Almond Drops Nourishing Body Lotion,Bajaj,Bath Body and Hair,Body Lotion,Moisturising Lotion,NULL,1.0,Ambient,2200.0
35217,Garnier Color Naturals Creme Hair Colour Shade 4 Brown,Garnier,Beauty and Grooming,Hair Colour,Creme Hair Colour,Box,1.0,Ambient,229.0
352077,UV Doux Blue Sunscreen Gel 50 Gm,UV Doux,Beauty and Grooming,Face Cream,Sunscreen,Box,1.0,Ambient,880.0
238287,Beardhood Volumizing Powder Hair Wax,Beardhood,Beauty and Grooming,Mens Grooming,Hair Styling,Bottle,NULL,Ambient,399.0
351879,Newish Pure Rosemary Oil for Hair Growth & Skin | Therapeutic Grade Aromatherapy & Diffuser Oil,Newish,Bath Body and Hair,Hair Oil and Serum,Other Hair Oil,NULL,NULL,Ambient,399.0
126792,Thriveco 10% Vitamin C+Ha  Serum | With Hyaluronic Acid Duo | Fades Dark Spots And Hydrates Skin,ThriveCo,Beauty and Grooming,Face and Lip Care,Face Care,Bottle,NULL,Ambient,699.0
54928,Mamaearth Vitamin C Oil-Free Moisturizer For Face with Vitamin C & Gotu Kola for Skin Illumination,Mamaearth,Bath Body and Hair,Face Cream,Moisturising Cream,Pack,1.0,Ambient,319.0
411533,Medimix Clear Glycerine Soap - Deep Hydration,Medimix,Bath Body and Hair,Soap,Glycerine Soap,Bar,1.0,Ambient,120.0
54461,Conscious Chemist Trubiom Niacinamide Face Moisturiser For Uneven Skintone & Pigmentation,Conscious Chemist,Bath Body and Hair,Face Cream,Moisturising Cream,Tube,1.0,Ambient,299.0
8954,Dove Cream Beauty Bathing Bar B4G1 Free,Dove,Bath Body and Hair,Soap,Moisturising Soap,Box,1.0,Ambient,465.0
5726,Crocin 650Mg Tablets,Crocin,Hygiene and Wellness,Vitamins and Digestives,Multivitamin Supplements,Box,1.0,Cooler,31.0
68495,Set Wet Global Edition Perfume Spray, Las Vegas Live,Set Wet,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,Bottle,1.0,Ambient,275.0
753947,Lacto Calamine Clear Skin Bliss Box, Facewash, Toner, Lotion, Sunscreen, Wipes| Gift set,Lacto Calamine,Beauty and Grooming,Gift Packs,Personal Care Gift,Pack,1.0,Ambient,707.0
16760,Park Avenue Beer Shampoo Shiny-&-Bouncy Damage Free and Anti-Dandruff,Park Avenue,Bath Body and Hair,Shampoo and Conditioner,Shampoo,Bottle,1.0,Ambient,700.0
421794,Skin & Strands Pure Coconut Oil,Skin & Strands,Bath Body and Hair,Hair Oil and Serum,Coconut Hair Oil,NULL,1.0,Ambient,420.0
86427,Plum Caramel Popcorn Hand Cream,Plum,Bath Body and Hair,Face Cream,Hand Cream,Pack,1.0,Ambient,275.0
84193,MyGlamm Super Duo 2 In 1 Lipstick - Bare Pink,MyGlamm,Makeup,Lip Makeup,Lipsticks,Bottle,1.0,Ambient,499.0
141946,Azah Endless Silicone-Based Lubricant Gel For Men & Women | Lily Flavoured,Azah,Hygiene and Wellness,Sexual Wellness,Lubricant,Bottle,NULL,Ambient,369.0
880614,The Derma Co. 2% Salicylic Acid Face Mask For Men And Women For Acne & Blemish Prone Skin,The Derma Co,Beauty and Grooming,Face and Lip Care,Face Care,Box,1.0,Ambient,499.0
733374,MARS Candylicious Colored Lip Gloss - 09 MAGIC POP | 4ml,Mars,Makeup,Lip Makeup,Lip Gloss,Pack,1.0,Ambient,249.0
366509,Bare Necessities Bamboo Toothbrushes with Charcoal Bristles - Pack of 2 | Green & Blue,Bare Necessities,Hygiene and Wellness,Oral Care,Toothbrush,Pack,NULL,Ambient,200.0
3442,Himalaya Anti Hair Fall Shampoo,Himalaya,Bath Body and Hair,Shampoo and Conditioner,Shampoo,Bottle,1.0,Ambient,145.0
969770,Mysore Sandal Gold,Mysore Sandal,Bath Body and Hair,Soap,Sandal Soap,NULL,1.0,Ambient,180.0
934262,Minimalist Sunscreen (Spf 50 Pa++++),Minimalist,Beauty and Grooming,Body Lotion,Sunscreen,Box,1.0,Ambient,699.0
372281,PETAL FRESH PURE Ultra Shine Aloe & Citrus Shampoo,PETAL FRESH PURE,Bath Body and Hair,Shampoo and Conditioner,Shampoo,Bottle,1.0,Ambient,760.0
954517,Vlcc Salon At Home - Anti Tan Facial Kit - & Manicure Pedicure Kit ,VLCC,Beauty and Grooming,Face and Lip Care,Face Care,NULL,1.0,Ambient,939.0
319919,Bumtum Water Wipes (72 Pcs),Bumtum,Hygiene and Wellness,Hand wash and Sanitizer,Wipes,NULL,NULL,Ambient,597.0
214891,Colorbar Cheekillusion Blush - Sweet Scarlet-016,Colorbar,Makeup,Face Makeup,Blush,Pack,NULL,Ambient,750.0
363557,Beauté Secrets Nail Cutter,Nail Clipper for Trimming & Grooming,Beauty Secrets,Beauty and Grooming,Beauty Accessories,Beauty Tools,Pack,1.0,Ambient,214.0
32093,Park Avenue Germ Protect Bath Soap with Goodness of Aloe Vera,Park Avenue,Bath Body and Hair,Soap,Men Soap,Box,1.0,Ambient,340.0
981227,Revlon Top Speed Hair Color - Women-Deep Mahogany Brown 50,Revlon,Beauty and Grooming,Hair Colour,Hair Colour,Box,1.0,Ambient,899.0
239186,Paradyes No Bleach Velvet Burgundy Glossy Hair Tint,Paradyes,Beauty and Grooming,Hair Colour,Creme Hair Colour,Pack,1.0,Ambient,645.0
19664,Bombay Shaving Company Women Hair Removal Combo,Bombae,Beauty and Grooming,Hair Removal,Shaving Foam,NULL,NULL,Ambient,640.0
814406,THE BODY SHOP Black Musk Fragrance Mist,The Body Shop,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,Bottle,1.0,Ambient,1395.0
891341,Maybelline Fit Me Ultimate Powder Foundation - 24 hr Oil Control + SPF 44 - Shade 120,Maybelline,Makeup,Face Makeup,Powder,Box,NULL,Ambient,849.0
42984,Bombay Shaving Company Silver Metal Precision Safety Razor System with Feather Blades,Bombay Shaving Company,Beauty and Grooming,Hair Removal,Razor,Pack,NULL,Ambient,1495.0
813995,Dove Care & Protect Moisturising Cream Beauty Bathing Bar,Dove,Bath Body and Hair,Soap,Moisturising Soap,Pack,NULL,Ambient,288.0
74444,Skin & Strands Pure Coconut Oil,Skin & Strands,Bath Body and Hair,Hair Oil and Serum,Coconut Hair Oil,Bottle,1.0,Ambient,210.0

(1000 rows)
497567,LAYER'R Shot Xtra Boost Fragrant Body Spray,LAYER'R,Beauty and Grooming,Perfumes, Deos and Talc,Body Spray,Box,1.0,Ambient,265.0
48141,RENEE Multicolour 3 In 1 Lip & Cheek Tint,RENEE,Makeup,Lip Makeup,Lip Tint,Pack,1.0,Ambient,650.0
24468,Mamaearth Honey Malai Cold Cream With Honey & Malai For Nourishing Glow,Mamaearth,Bath Body and Hair,Face Cream,Cold Cream,Dispenser,1.0,Ambient,349.0
4750,i-Can One Step Pregnancy Test Kit,i-Can,Hygiene and Wellness,Basic Pharma,Pregnancy Test Kit,Box,NULL,Cooler,55.0
65190,Patanjali Kesh Kanti Hair Cleanser Milk Protien,Patanjali,Bath Body and Hair,Shampoo and Conditioner,Shampoo,NULL,1.0,Ambient,106.0
22327,Axe Mens Grooming Kit Travel Bag Free 4 In 1 Combo,Axe,Beauty and Grooming,Shaving Needs,Shaving Kit,NULL,1.0,Ambient,625.0
701350,Just Herbs 12-Free Long Lasting Quick Dry Smooth Chip Resistant Nail Paint 鈥?Golden Halo 11ml,Just Herbs,Makeup,Nail Paints and Accessories,Nail Polish,Glass Bottle - Fragile,NULL,Ambient,149.0
441441,The Derma Co 5% Niacinamide Daily Face Serum with Alpha Arbutin & Multivitamin for Clear & Spotless Skin,The Derma Co,Beauty and Grooming,Face and Lip Care,Face Care,Pack,1.0,Ambient,499.0
864213,FACES CANADA Strobe CC Tint Mini - Paradise Vibes 01| BB/CC Cream & Highlighter,FACES CANADA,Makeup,Face Makeup,CC Cream,NULL,1.0,Ambient,349.0
49750,Swiss Beauty Hold Me Matte Lipstick, Shade - Cute Nude,Swiss Beauty,Makeup,Lip Makeup,Lipsticks,Pack,1.0,Ambient,429.0
223029,Khadi Natural Brown Mehndi | Strengthen & Repairs Hair,Khadi Natural,Beauty and Grooming,Hair Colour,Creme Hair Colour,NULL,1.0,Ambient,180.0
662409,Greenleaf Aloe Face Wash Gel,Greenleaf,Bath Body and Hair,Face Wash and Scrub,Face Wash,Jar,1.0,Ambient,130.0
912898,Pee Safe Intimate Wipes Men,Pee Safe,Beauty and Grooming,Mens Grooming,Intimate Wipes and Wash,Pouch,1.0,Ambient,99.0
453957,SUGAR POP Ultrastay Transferpoof Lipstick 11 Maroon Magic,SUGAR POP,Makeup,Lip Makeup,Lipsticks,Pack,1.0,Ambient,229.0
41291,O3+ Night Repair Cream Brightening & Glow Boosting Dermal Zone,O3+,Beauty and Grooming,Face and Lip Care,Face Care,Pack,NULL,Ambient,955.0
811185,Anomaly Shine Conditioner For Nourishment & Shine With Murumuru Butter & Jojoba Oil,Anomaly,Bath Body and Hair,Shampoo and Conditioner,Conditioner,Bottle,1.0,Ambient,850.0
942447,JOY Hello Sun SunBlock & Anti-tan Lotion SPF40,JOY,Bath Body and Hair,Face Cream,Sunscreen,Bottle,1.0,Ambient,480.0
706723,RENEE Brown Lipstick (Liquid, Matte),RENEE,Makeup,Lip Makeup,Lipsticks,Pack,1.0,Ambient,249.0
19071,Plum Green Tea Pore Cleansing Face Wash & Green Tea Oil Free Moisturiser Combo,Plum,Bath Body and Hair,Face Wash and Scrub,Face Wash,Box,1.0,Ambient,815.0
483,Fogg Royal for Men,Fogg,Bath Body and Hair,Perfumes, Deos and Talc,Deos,Bottle,1.0,Ambient,275.0
351312,Bella Vita Luxury Date Night Gift Set | Date Perfume + 2 x Kiss Proof Liquid Lipsticks + Kajal + Eyeliner | Combo | Smudge-Proof | Fragrance For Women | Matte Finish,Bella Vita Luxury,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,Pack,NULL,Ambient,799.0
264382,Swiss Beauty Plump Up Wet Lip Gloss For Glossy And Fuller Lips - 10 Popsicle,Swiss Beauty,Makeup,Lip Makeup,Lip Gloss,Pack,NULL,Ambient,279.0
22010,Yardley London Morning Dew Deo For Women Can,Yardley,Bath Body and Hair,Perfumes, Deos and Talc,Deos,Bottle,1.0,Ambient,225.0
443046,VI-JOHN Special Moisturizing formula Shaving Foam with Vitamin & Anti-Bacterial Properties,VJ-JOHN,Beauty and Grooming,Shaving Needs,Shaving Foam,Bottle,1.0,Ambient,250.0
62211,Oral-B Crisscross Sensitive Extra Soft Toothbrush,Oral-B,Hygiene and Wellness,Oral Care,Toothbrush,Pack,1.0,Ambient,55.0
132028,Alba Sunscreen Spray Spf 50 Coconut,Alba,Bath Body and Hair,Body Lotion,Skin Creams and Lotions,Dispenser,1.0,Ambient,1950.0
130133,Livon Style Pro Styling Gel | 24-Hour Hold | Matcha and Proteins | All Hair Types | 100 ml,Livon,Beauty and Grooming,Mens Grooming,Hair Styling,Tube,1.0,Ambient,665.0
860120,Lakme Forever Matte Lipstick, Made With French Rose Oil Extracts, Pink Petal,Lakme,Makeup,Lip Makeup,Lipsticks,Pack,1.0,Ambient,349.0
36335,Friends Adult Diaper Pant (M, 25-48") Classic Type,Friends,Hygiene and Wellness,Basic Pharma,Adult Diaper,Box,1.0,Ambient,500.0
156169,Disprin Analgesic Soluble Tablets,Disprin,Hygiene and Wellness,Wound Care and Pain Relief,Oral Pain Relief,NULL,1.0,Cooler,22.5
442040,TAC - The Ayurveda Co. Firming & Repairing Face Serum With Ashwagandha & Bakuchiol Fights Signs of Ageing,TAC - The Ayurveda Co.,Beauty and Grooming,Face and Lip Care,Face Care,NULL,1.0,Ambient,599.0
626914,Cetaphil VVF India Cleansing And Moisturising Syndet Bar,Cetaphil,Bath Body and Hair,Soap,Moisturising Soap,Box,1.0,Ambient,195.0
789349,Sanfe Instant Stick On Nails - Pink French| 24 Reusable Artificial Fake Nails, Light, Salon Look,Sanfe,Makeup,Nail Paints and Accessories,Stick-on Nails,Pack,1.0,Ambient,349.0
42764,L'Oreal Professionnel Metal Dx Anti-Deposit Protector Mask Serie Expert,L'Oreal Professionnel,Bath Body and Hair,Shampoo and Conditioner,Hair Mask,Pack,1.0,Ambient,1500.0
86683,Hamdard Sualin,Hamdard,Hygiene and Wellness,Basic Pharma,Cough and Cold Medicine,Box,1.0,Ambient,75.0
339425,BOROLINE's BO Lips Chocolate Lip Balm,Boroline,Beauty and Grooming,Face and Lip Care,Lip Balm,Bottle,1.0,Ambient,75.0
28551,Wow Skin Science Onion Black Seed Oil Ultimate Hair Care Kit Bottle,Wow Skin Science,Bath Body and Hair,Hair Oil and Serum,Functional Hair Oil,Bottle,1.0,Ambient,1597.0
806235,SUGAR Glide Peptide Serum Lipstick 05 Parisian Pink,SUGAR Cosmetics,Makeup,Lip Makeup,Lipsticks,Pack,1.0,Ambient,499.0
2265,Dabur Honitus Syrup,Dabur,Hygiene and Wellness,Basic Pharma,Cough and Cold Medicine,Bottle,1.0,Ambient,121.0
92802,Veet Men Hair removal cream for Normal Skin and Durex Air Condom combo,Veet,Beauty and Grooming,Mens Grooming,Hair Removal Cream,NULL,1.0,Ambient,390.0
753869,Sebastian Professional Penetraitt Conditioner for Strengthening and Repair,Sebastian Professional,Bath Body and Hair,Shampoo and Conditioner,Conditioner,NULL,NULL,Ambient,2575.0
370627,VLCC Clinic Cellulosic Peeling Face Scrub Weekly exfoliation for dead skin cells,VLCC Clinic,Bath Body and Hair,Face Wash and Scrub,Face Scrub,Tube,1.0,Ambient,599.0
742339,Colgate Visible White Purple Teeth Whitening Serum Mint & Yuzu Flavour,Colgate,Hygiene and Wellness,Oral Care,Teeth Whitening Pen,NULL,NULL,Ambient,800.0
746644,Soulflower Tomato Soap Tan Removal Cleansing 100% Natural Handmade for All Skin Types,Soulflower,Bath Body and Hair,Soap,Freshness Soap,NULL,NULL,Ambient,175.0
398666,Lakme Facelift Multislayer Blush Stick (4 Coral Queen),Lakme,Makeup,Face Makeup,Blush,Pack,1.0,Ambient,899.0
42748,Dove Deep Moisture Body Wash,Dove,Bath Body and Hair,Shower Gel,Refresh Shower Gel,Pack,1.0,Ambient,480.0
844277,Nua All Night Comfort 400mm XXXL with Disposal Cover,Nua,Hygiene and Wellness,Feminine Hygiene,Sanitary Pads,Pack,1.0,Ambient,299.0
41503,mCaffeine Exfoliating Bath Glove to Prevent Ingrown Hair & Strawberry Skin,mCaffeine,Bath Body and Hair,Scrubs and Sponges,Body Scrub,Pack,1.0,Ambient,299.0
46491,Khadi Natural Nourish & Long Lasting Peach Lip Balm With Beeswax & Honey,Khadi Natural,Beauty and Grooming,Face and Lip Care,Lip Balm,Pack,1.0,Ambient,149.0
775981,dhathri deedhi DHEEDHI ANTI HAIRFALL HERBAL SHAMPOO,dhathri,Bath Body and Hair,Shampoo and Conditioner,Shampoo,NULL,1.0,Ambient,175.0
500907,Joy Pure Aloe Cold Skin Cream for Face, Hands & Body (500ml) |6 Active Actions - Moisturizing, Soothing, Brightening, Anti-Ageing, Anti-Pollution & UV Protection,JOY,Beauty and Grooming,Face and Lip Care,Face Care,Pack,NULL,Ambient,349.0
213150,Hamam New Hamam bathing soap with 100% pure Neem oil,Hamam,Bath Body and Hair,Soap,Soaps,Pack,NULL,Ambient,480.0
514829,Enchanteur Petite Paris Essentials,Enchanteur,Beauty and Grooming,Gift Packs,Skincare,NULL,NULL,Ambient,850.0
141548,URBAN GABRU Beard & Mustache Wax for Strong Hold | Natural Beard Wax | Enriched with Vitamin E & Omega-3 | Gives Natural Shine,URBAN GABRU,Beauty and Grooming,Mens Grooming,Beard Care,Jar,1.0,Ambient,350.0
823132,Himalaya Purifying Neem Face Wash And Purifying Neem Face Scrub,Himalaya,Bath Body and Hair,Face Wash and Scrub,Face Scrub,NULL,NULL,Ambient,340.0
585905,RENEE H2O Hydrating Creme Lipstick-Brown Bay,RENEE,Makeup,Lip Makeup,Lipsticks,NULL,NULL,Ambient,599.0
50973,SUGAR POP Matte Lipcolour - 12 Rust,SUGAR POP,Makeup,Lip Makeup,Lipsticks,Pack,NULL,Ambient,279.0
441686,Nisha Creme Hair Color Natural Black, Ammonia Free Permanent Hair Colour,Nisha,Beauty and Grooming,Hair Colour,Creme Hair Colour,Pouch,1.0,Ambient,38.0
34726,mCaffeine Exfoliating Coffee Body Scrub for Tan Removal & SoftSmooth Skin,mCaffeine,Bath Body and Hair,Shower Gel,Natural Shower Gel,Box,1.0,Ambient,898.0
353698,Colorbar Velvet Matte Lipstick - D Surprise,Colorbar,Makeup,Lip Makeup,Lipsticks,Pack,NULL,Ambient,449.0
871336,Boots Honey Sheet Mask,Boots,Beauty and Grooming,Face and Lip Care,Face Care,Pouch,1.0,Ambient,360.0
119354,UpUrFit Thermo Spray | Chronic Pain Relief | Heat Pack Effect,UpUrFit,Hygiene and Wellness,Wound Care and Pain Relief,Pain Relief,NULL,1.0,Ambient,649.0
183560,Beautiliss Professional Eyelash Set 3D False Long And Natural Eye Makeup No. L07 (10P),Beautiliss Professional,Makeup,Eye Makeup,False Eye Lashes,Box,1.0,Ambient,800.0
764899,Blue Heaven Butter & Balm Peptide Based Tinted Lip Balm With SPF 20 PA++ Infused With Cupuacu Butter - Cocoa,Blue Heaven,Beauty and Grooming,Face and Lip Care,Lip Balm,Box,1.0,Ambient,349.0
283008,Colorbar Perfect Match BB Balm SPF 20 - White Light,Colorbar,Makeup,Face Makeup,BB Cream,Pack,NULL,Ambient,650.0
810367,Dr. Morepen Multivitamin for Men Tablets,Dr. Morepen,Hygiene and Wellness,Vitamins and Digestives,Multivitamin Supplements,NULL,NULL,Ambient,999.0
595590,Bblunt Anti-Dandruff Shampoo For A Clear & Healthy Scalp & Johnson & Johnson Baby Soap 100g (3+1 Pack),BBLUNT,Bath Body and Hair,Shampoo and Conditioner,Shampoo,NULL,NULL,Ambient,633.0
328540,Bare Essentials Nail File Small,Bare Essentials,Makeup,Makeup Brushes and Tools,Nail Filer,Pack,1.0,Ambient,120.0
468200,Lakme 9to5 Powerplay Priming Matte Lipstick, Lasts 16hrs, Coffee Command,Lakme,Makeup,Lip Makeup,Lipsticks,Pack,1.0,Ambient,599.0
361662,Parachute Advansed Amla Hair Oil With Vitamin E Amla & Vitamin E | For All Hair Types,Parachute Advansed,Bath Body and Hair,Hair Oil and Serum,Hair Oil,Bottle,1.0,Ambient,185.0
495498,The Face Shop Rice Water Bright Foaming Cleanser Combo 50ml,The Face Shop,Bath Body and Hair,Face Wash and Scrub,Face Wash,Pack,1.0,Ambient,370.0
25472,Liril Lime & Tea Tree Oil Soap,Liril,Bath Body and Hair,Soap,Freshness Soap,Bar,1.0,Ambient,260.0
435393,ENN Beauty Acne Relief Patches & Deep Cleansing Nose Strips Combo,ENN Beauty,Beauty and Grooming,Face and Lip Care,Face Care,Pack,NULL,Ambient,325.0
30908,Home Truths Refreshing Wet Wipes - Aqua,Home Truths,Beauty and Grooming,Face and Lip Care,Face Care,Pouch,1.0,Ambient,85.0
664891,Azah Leak-proof Disposable Period Panties (pack of 8),Azah,Hygiene and Wellness,Feminine Hygiene,Panties and Liners,Pack,1.0,Ambient,269.0
10099,Pond's Bright Beauty Spot-less Glow Face Wash,Pond's,Bath Body and Hair,Face Wash and Scrub,Face Wash,Tube,1.0,Ambient,82.0
5743,Bifilac Dry Syrup,Bifilac,Hygiene and Wellness,Vitamins and Digestives,Immunity Booster,Bottle,1.0,Ambient,113.0
173791,United Colors of Benetton Colors Man Black Eau de Toilette,United Colors of Benetton,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,Box,1.0,Ambient,2700.0
563681,Bold Care Super Ultra Thin Delay Condoms+Extend Gel Climax Delay Long Last Gel,Bold Care,Hygiene and Wellness,Sexual Wellness,Condoms,Pack,1.0,Ambient,589.0
63165,Bare Anatomy Anti-Hair Fall Mask | Hairfall Control with Peptides for Dry & Frizzy Hair,Bare Anatomy,Bath Body and Hair,Shampoo and Conditioner,Hair Mask,Pack,1.0,Ambient,595.0
134,Colgate Active Salt Toothpaste,Colgate,Hygiene and Wellness,Oral Care,Toothpaste,Tube,1.0,Ambient,214.0
889518,Plush Sanitary Pads 100% Cotton Rash-free 15L + 2 Free Liners,Plush,Hygiene and Wellness,Feminine Hygiene,Sanitary Pads,Pack,1.0,Ambient,450.0
967736,KLOY Round Hair Scalp Massager Shampoo Brush, Super Soft Bristles,  Anti-Dandruff- Black,KLOY,Beauty and Grooming,Beauty Accessories,Comb,Pack,1.0,Ambient,199.0
91218,SUGAR POP Matte Lipcolour - 11 Ruby,SUGAR POP,Makeup,Lip Makeup,Lipsticks,Pack,NULL,Ambient,279.0
88734,Sensodyne Deep Clean Extra Soft Toothbrush - (Buy 2 Get 1 Free),Sensodyne,Hygiene and Wellness,Oral Care,Toothbrush,Pack,1.0,Ambient,152.0
462432,Biotique Pineapple Oil Control Foaming Face Wash,Biotique,Bath Body and Hair,Face Wash and Scrub,Face Wash,NULL,1.0,Ambient,615.0
401164,Maybelline New York Liquid Foundation, Fit Me Matte + Poreless, Shade 228,Maybelline,Makeup,Face Makeup,Foundation,Bottle,1.0,Ambient,649.0
44323,Dot & Key Watermelon AHA Pore Tightening Alcohol Free Toner With Glycolic Acid,Dot & Key,Beauty and Grooming,Face Makeup,Cleansers and Toners,Pack,1.0,Ambient,395.0
506380,BIODERMA Sensibio Gentle Soothing Micellar Cleansing Foaming Gel For Sensitive Skin,Bioderma,Beauty and Grooming,Face Wash and Scrub,Face Wash,Pack,1.0,Ambient,399.0
725160,Himalaya Purifying Neem Face Wash,Himalaya,Bath Body and Hair,Face Wash and Scrub,Face Wash,NULL,1.0,Ambient,1035.0
53393,Careview Non Sterile And Less Powdered Latex Medical Examination Hand Gloves - White,Careview,Hygiene and Wellness,Wound Care and Pain Relief,First Aid,Pack,1.0,Ambient,399.0
996442,Pilgrim Australian Tea Tree Non-Drying Anti-Dandruff Shampoo Removes Dandruff from Source | Helps with Itching, Irritation | Strong & Smooth Hair,Pilgrim,Bath Body and Hair,Shampoo and Conditioner,Shampoo,Bottle,1.0,Cooler,345.0
25872,Santoor Royal Sandal Soap (pack of 3) with free serum and face pack,Santoor,Bath Body and Hair,Soap,Sandal Soap,Box,1.0,Ambient,216.0
566612,Vanesa Luxury Perfume Gift Set for Women,Vanesa,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,NULL,1.0,Ambient,699.0
56470,Yardley English Lavender Luxury Soap,Yardley,Bath Body and Hair,Soap,Moisturising Soap,Pack,1.0,Ambient,70.0
883711,Set Wet Hair Wax For Men - Hair Clay Wax | Strong Hold, Ultra Matte Finish, With Bentonite Clay, Restylable Anytime, Easy Wash Off| No Paraben, No Sulphate, No Alcohol,Set Wet,Beauty and Grooming,Mens Grooming,Hair Styling,Jar,NULL,Ambient,299.0
98240,Hyphen Barrier Care Cream - Normal To Dry Skin,Hyphen,Bath Body and Hair,Face Cream,Moisturising Cream,Pack,1.0,Ambient,499.0
974320,Coco Crush Deep Cleansing Makeup Removal Oil,Coco Crush,Beauty and Grooming,Face Makeup,Cleansers and Toners,NULL,NULL,Ambient,295.0
84463,Wild Stone Intense Neon Long Lasting Body Spray, No Gas Deodorant For Men,Wild Stone,Bath Body and Hair,Perfumes, Deos and Talc,Deos,Can,1.0,Ambient,210.0
654015,EM5 Woody Oud EDP Long Lasting Perfume Spray for Men and Women | Woody Aromatic Fresh,EM5,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,Bottle,1.0,Ambient,1499.0
657691,Bombay Shaving Company Perfume Toxic Fruit,Bombay Shaving Company,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,NULL,NULL,Ambient,999.0
550672,THE BODY SHOP White Musk Body Mist,The Body Shop,Bath Body and Hair,Perfumes, Deos and Talc,Perfumes,Bottle,1.0,Ambient,1395.0
