ITEM_ID,ITEM_NAME,BRAND,L1_CATEGORY,L2_CATEGORY,L3_CATEGORY,COMPANY,SUPPLY_TYPE,SEGMENT,TAX_RATE
185221,Okamoto 003 Realfit | Real Snug Fit | Japan's Best Seller 0.03mm Thin | Made In Japan | (3 Pack),Okamoto,Hygiene And Wellness,Sexual Wellness,Condoms,Coral Kart,WH - Ambient,KnS,0
554557,Okamoto 003 Platinum | 0.03mm Ultra Thin | Premium Latex Condom | Made In Japan | (3 Pack),Okamoto,Hygiene And Wellness,Sexual Wellness,Condoms,Coral Kart,WH - Ambient,KnS,0
357853,Okamoto 002 | Japan's Best Non Latex Pu & India's Thinnest Condom | 0.02mm Thin | (6 Pack),Okamoto,Hygiene And Wellness,Sexual Wellness,Condoms,Coral Kart,WH - Ambient,KnS,0
872290,Okamoto 003 Realfit | Real Snug Fit | Japan's Best Seller 0.03mm Thin | Made In Japan | (10 Pack),Okamoto,Hygiene And Wellness,Sexual Wellness,Condoms,Coral Kart,WH - Ambient,KnS,0
603445,Okamoto Crown | 17 Times Best Rated Condom | Ultra Thin | No 1 Brand In Japan | (10 Pack),Okamoto,Hygiene And Wellness,Sexual Wellness,Condoms,Coral Kart,WH - Ambient,KnS,0
395269,Okamoto 002 | Japan's Best Non Latex Pu & India's Thinnest Condom | 0.02mm Thin | (2 Pack),Okamoto,Hygiene And Wellness,Sexual Wellness,Condoms,Coral Kart,WH - Ambient,KnS,0
943334,Okamoto 003 Aloe | Japan's Best | 0.03mm-Thinnest Latex Condom | Made In Japan | (10 Pack),Okamoto,Hygiene And Wellness,Sexual Wellness,Condoms,Coral Kart,WH - Ambient,KnS,0
177398,Okamoto 003 Platinum | 0.03mm Ultra Thin | Premium Latex Condom | Made In Japan | (10 Pack),Okamoto,Hygiene And Wellness,Sexual Wellness,Condoms,Coral Kart,WH - Ambient,KnS,0
779575,Jaquline Usa Snail Mucin All In One Moisturizer,Jaquline Usa,Beauty And Grooming,Beauty Accessories,Moisturising Cream,H&B Stores Limited,WH - Ambient,KnS,18
726899,Sanfe Deep Purifying Nose Strips For Women -Fuji Green Tea & Witch Hazel Extracts | Removes Whiteheads,Sanfe,Beauty And Grooming,Face And Lip Care,Face Care,Redroomtechnology Private Limited,WH - Ambient,KnS,5
144848,Jaquline Usa  Hydra Glo Face Cleanser,Jaquline Usa,Beauty And Grooming,Face Makeup,Cleansers And Toners,H&B Stores Limited,WH - Ambient,KnS,5
849427,Laneige (Eusa)Bouncy & Firm Serum,Laneige,Beauty And Grooming,Face And Lip Care,Face Care,Innisfree Cosmetics India Private Limited,WH - Ambient,KnS,18
130772,Laneige Water Bank Blue Hyaluronic Cream Moisturizer - Mini,Laneige,Beauty And Grooming,Beauty Accessories,Moisturising Cream,Innisfree Cosmetics India Private Limited,WH - Ambient,KnS,18
683257,Laneige Water Sleeping Mask,Laneige,Beauty And Grooming,Face And Lip Care,Face Care,Innisfree Cosmetics India Private Limited,WH - Ambient,KnS,18
852998,Laneige  Lip Glowy Balm Vanil,Laneige,Beauty And Grooming,Face And Lip Care,Lip Balm,Innisfree Cosmetics India Private Limited,WH - Ambient,KnS,18
126783,Laneige  Gze Craze Tinted Lip Serum Blueberry Jelly,Laneige,Beauty And Grooming,Face And Lip Care,Lip Balm,Innisfree Cosmetics India Private Limited,WH - Ambient,KnS,18
148556,Laneige Glaze Craze Tinted Lip Serum Peach Glaze,Laneige,Beauty And Grooming,Face And Lip Care,Lip Balm,Innisfree Cosmetics India Private Limited,WH - Ambient,KnS,18
110749,Laneige Lip Glowy Balm Sweet Candy,Laneige,Beauty And Grooming,Face And Lip Care,Lip Balm,Innisfree Cosmetics India Private Limited,WH - Ambient,KnS,18
542860,Laneige Glaze Craze Tinted Lip Serum Cinnamon Sugar,Laneige,Beauty And Grooming,Face And Lip Care,Lip Balm,Innisfree Cosmetics India Private Limited,WH - Ambient,KnS,18
276713,Laneige Lip Glowy Balm Berry,Laneige,Beauty And Grooming,Face And Lip Care,Lip Balm,Innisfree Cosmetics India Private Limited,WH - Ambient,KnS,18
293388,Bold Care Silicone Lube | Longest Lasting,Bold Care,Hygiene And Wellness,Sexual Wellness,Lubricant,Oddity Healthcare Private Limited,WH - Ambient,KnS,18
827510,"Jaquline Usa Face Serum, 2% Glycolic Acid, Reduces Dark Spots, Brightens Skin Tone",Jaquline Usa,Bath Body And Hair,Serums,Face Serum,H&B Stores Limited,WH - Ambient,KnS,5
960948,Biotique Morning Nectar Nourish & Hydrate Moisturizer,Biotique,Bath Body And Hair,Body Lotion,Moisturising Lotion,Bio Veda Action Research Co,WH - Ambient,KnS,18
511026,Plum Bright Beginnings Kit,Plum,Bath Body And Hair,Gift Packs,Personal Care Gift,Pureplay Skin Sciences (India) Pvt. Ltd.,WH - Ambient,KnS,18
746644,Soulflower Tomato Soap Tan Removal Cleansing 100% Natural Handmade For All Skin Types,Soulflower,Bath Body And Hair,Soap,Freshness Soap,Pt Invent India Pvt Ltd,WH - Ambient,KnS,5
727232,"Soulflower Sandalwood Soap Tan Removal 100% Natural, Handmade For All Skin Types",Soulflower,Bath Body And Hair,Soap,Freshness Soap,Pt Invent India Pvt Ltd,WH - Ambient,KnS,5
648314,"Soulflower Orange Carrot Soap Glowing Skin 100% Natural, Handmade For All Skin Types",Soulflower,Bath Body And Hair,Soap,Freshness Soap,Pt Invent India Pvt Ltd,WH - Ambient,KnS,5
835002,Jaquline Usa Soft Kisses Lipstick Mocha Mist 06,Jaquline Usa,Makeup,Lip Makeup,Lipsticks,H&B Stores Limited,WH - Ambient,KnS,18
527895,Jaquline Usa Soft Kisses Lipstick -Caramel Crush 01,Jaquline Usa,Makeup,Lip Makeup,Lipsticks,H&B Stores Limited,WH - Ambient,KnS,18
494678,Faces Canada Beyond Shine Lip Gloss |Lightweight |Lasting Shine,Faces Canada,Makeup,Lip Makeup,Lip Gloss,Faces Cosmetics India Pvt. Ltd,WH - Ambient,KnS,18
383586,Moxie Beauty Anti-Dandruff Treatment,Moxie Beauty,Bath Body And Hair,Shampoo And Conditioner,Shampoo,Beyoutiful Consumer Ventures Private Limited,WH - Ambient,KnS,18
962787,Moxie Beauty Moisture Restoring Conditioner,Moxie Beauty,Bath Body And Hair,Shampoo And Conditioner,Conditioner,Beyoutiful Consumer Ventures Private Limited,WH - Ambient,KnS,18
151685,Oil Mighty Strengthening Hair Oil,Moxie Beauty,Bath Body And Hair,Hair Oil And Serum,Hair Oil,Beyoutiful Consumer Ventures Private Limited,WH - Ambient,KnS,5
833948,Moxie Beauty Daily Calming Leave On Serum,Moxie Beauty,Beauty And Grooming,Hair Oil And Serum,Other Hair Oil,Beyoutiful Consumer Ventures Private Limited,WH - Ambient,KnS,18
330506,Moxie Beauty Scalp Reviving Shampoo,Moxie Beauty,Bath Body And Hair,Shampoo And Conditioner,Shampoo,Beyoutiful Consumer Ventures Private Limited,WH - Ambient,KnS,5
547522,Pantene Miracle Rescue Collagen Repair Conditioner | Damage Repair | All Hair Types,Pantene,Bath Body And Hair,Shampoo And Conditioner,Conditioner,Procter & Gamble,WH - Ambient,KnS,5
549514,Bio Code Radiance Renewal Serum – Tranexamic Acid & Vitamin C | Ai-Enhanced Brightening Formula,Bio Code,Bath Body And Hair,Serums,Face Serum,Bioveda Farmacy Pvt Ltd,WH - Ambient,KnS,18
855301,Laneige Lip Sleeping Mask Berry,Laneige,Bath Body And Hair,Body Lotion,Skin Creams And Lotions,Innisfree Cosmetics India Private Limited,WH - Ambient,KnS,18
771206,Laneige Lip Sleeping Mask Berry,Laneige,Bath Body And Hair,Body Lotion,Skin Creams And Lotions,Innisfree Cosmetics India Private Limited,WH - Ambient,KnS,18
423739,"Rexona Antiperspirant Roll-On, Sandalwood & Jojoba Oil, 12-Hsa & Glycerin",Rexona,Bath Body And Hair,"Perfumes, Deos And Talc",Roll Ons,Unilever International,WH - Ambient,KnS,18
408265,"Rexona Antiperspirant Roll-On, Matcha Tea & Vanilla, 12-Hsa & Glycerin",Rexona,Bath Body And Hair,"Perfumes, Deos And Talc",Roll Ons,Unilever International,WH - Ambient,KnS,18
551082,"Rexona Antiperspirant Roll-On, Lotus Flower & Shea Butter,12-Hsa & Glycerin",Rexona,Bath Body And Hair,"Perfumes, Deos And Talc",Roll Ons,Unilever International,WH - Ambient,KnS,18
868701,Jaquline Usa Snail Mucin Power Serum,Jaquline Usa,Bath Body And Hair,Serums,Face Serum,H&B Stores Limited,WH - Ambient,KnS,18
525266,Jaquline Usa Coffee Craze Bodylotion,Jaquline Usa,Bath Body And Hair,Body Lotion,Moisturising Lotion,H&B Stores Limited,WH - Ambient,KnS,5
352675,"Jaquline Usa Face Serum 10% Niacinamide Acid For Clear And Bright Skin, Fades Hyper Pigmentation, Balancing Oil Production",Jaquline Usa,Bath Body And Hair,Serums,Face Serum,H&B Stores Limited,WH - Ambient,KnS,5
888697,"Jaquline Usa Face Serum 4% Hyaluronic Acid For Plump Glowing Skin, Reduces Fine Lines, Provides Smooth Skin-",Jaquline Usa,Bath Body And Hair,Serums,Face Serum,H&B Stores Limited,WH - Ambient,KnS,5
440668,Jaquline Usa Strawberry Dreams Bodylotion,Jaquline Usa,Bath Body And Hair,Body Lotion,Moisturising Lotion,H&B Stores Limited,WH - Ambient,KnS,5
321536,"Jaquline Usa Face Serum 2% Salicylic Acid, Reduces Acne, Exfoliates The Skin, Reduces Excess Oil",Jaquline Usa,Bath Body And Hair,Serums,Face Serum,H&B Stores Limited,WH - Ambient,KnS,5
382426,Schwarzkopf Professional Bonacure Repair Rescue Treatment With Arginine,Schwarzkopf Professional,Bath Body And Hair,Shampoo And Conditioner,Hair Mask,Henkel Ag & Co.,WH - Ambient,KnS,18
281655,Schwarzkopf Professional Bonacure Frizz Away Hair Treatment,Schwarzkopf Professional,Bath Body And Hair,Hair Oil And Serum,Hair Mask,Henkel Ag & Co.,WH - Ambient,KnS,18
573978,Bio Code Tranexamic Acid & Vitamin C Face Wash – Brightening & Even Tone | Ai-Enhanced Formula,Bio Code,Bath Body And Hair,Face Wash And Scrub,Face Wash,Bioveda Farmacy Pvt Ltd,WH - Ambient,KnS,18
205904,Bio Code Retinol & Peptide Complex Face Wash – Advanced Age-Defy | Ai-Enhanced Formula,Bio Code,Bath Body And Hair,Face Wash And Scrub,Face Wash,Bioveda Farmacy Pvt Ltd,WH - Ambient,KnS,18
152792,Hyphen Double Shot Face Serum,Hyphen,Bath Body And Hair,Serums,Face Serum,Pep Technologies Pvt. Ltd.,WH - Ambient,KnS,18
117741,Arata Menthol Ice Burst Face Wash With 1% Salicylic Acid | Acne & Pimple Care,Arata,Bath Body And Hair,Face Wash And Scrub,Face Wash,Slick Organics Private Limited,WH - Ambient,KnS,18
165474,"Faces Canada Nail Enamel Remover,30ml & Ultime Pro Splash Nail Enamel - White O White 14, Glossy, 1 Piece",Faces Canada,Makeup,Nail Paints And Accessories,Nail Polish Remover,Faces Cosmetics India Pvt. Ltd,WH - Ambient,KnS,18
393434,Faces Canada Nail Enamel Remover 30ml And Ultime Pro Splash Nail Enamel - White O White 14 1 Piece,Faces Canada,Makeup,Nail Paints And Accessories,Nail Polish Remover,Faces Cosmetics India Pvt. Ltd,WH - Ambient,KnS,18
215213,"Faces Canada Nail Enamel Remover,30ml & Ultime Pro Splash Nail Enamel - Black Beauty 15,8ml",Faces Canada,Makeup,Nail Paints And Accessories,Nail Polish Remover,Faces Cosmetics India Pvt. Ltd,WH - Ambient,KnS,18
724226,Faces Canada Nail Enamel Remover 30ml And Faces Canada Ultime Pro Splash Nail Enamel 8ml,Faces Canada,Makeup,Nail Paints And Accessories,Nail Polish Remover,Faces Cosmetics India Pvt. Ltd,WH - Ambient,KnS,18
298959,Faces Canada Nail Enamel Remover - Transparent 01 | Vitamin E & Faces Canada Ultime Pro Splash Nail Enamel - Floral Dream 56 Glossy,Faces Canada,Makeup,Nail Paints And Accessories,Nail Polish Remover,Faces Cosmetics India Pvt. Ltd,WH - Ambient,KnS,18
287406,Bombay Shaving Company Sensi Smart 3 Value Pack Razor With Shaving Foam (150 G) And Bombay Shaving Company Sensi Smart 3 Razor Cartridge ( 2 Pieces),Bombay Shaving Company,Beauty And Grooming,Shaving Needs,Shaving Kit,Visage Lines Personal Care Pvt. Ltd.,WH - Ambient,KnS,5
937057,"Vip Hair Colour Shampoo Easy-To-Use Shampoo-Based Hair Color, 180ml Natural Black",Vip Hair Colour Shampoo,Beauty And Grooming,Hair Colour,Hair Colour,Buy Happy Marketing Llp,WH - Ambient,KnS,18
563302,Svish On The Go M.A.S.T Body Personal Massager,Svish On The Go,Hygiene And Wellness,Sexual Wellness,Sexual Wellness Kit,Asear Healthcare Pvt Ltd,WH - Ambient,KnS,5
74982,Svish On The Go Naughty Cards Adult Game For Couple,Svish On The Go,Hygiene And Wellness,Sexual Wellness,Sexual Wellness Kit,Asear Healthcare Pvt Ltd,WH - Ambient,KnS,5
640227,Svish On The Go M.A.S.T Bullet Massager,Svish On The Go,Hygiene And Wellness,Sexual Wellness,Sexual Enhancers,Asear Healthcare Pvt Ltd,WH - Ambient,KnS,5
424195,Listerine Total Care Sensitive Soothing Taste,Listerine,Hygiene And Wellness,Oral Care,Mouthwash And Mouth Sprays,Jntl,WH - Ambient,KnS,18
551191,Svish On The Go Water Based Edible Natural Lubricant,Svish On The Go,Hygiene And Wellness,Sexual Wellness,Lubricant,Asear Healthcare Pvt Ltd,WH - Ambient,KnS,18
577556,Svish On The Go M.A.S.T Xl Stroker Personal Massager For Men,Svish On The Go,Hygiene And Wellness,Sexual Wellness,Sexual Wellness Kit,Asear Healthcare Pvt Ltd,WH - Ambient,KnS,5
434430,Svish On The Go Water Based Edible Chocolate Lubricant,Svish On The Go,Hygiene And Wellness,Sexual Wellness,Lubricant,Asear Healthcare Pvt Ltd,WH - Ambient,KnS,5
597827,Svish On The Go M.A.S.T Stroker Personal Massager For Men,Svish On The Go,Hygiene And Wellness,Sexual Wellness,Sexual Wellness Kit,Asear Healthcare Pvt Ltd,WH - Ambient,KnS,5
337533,Yardley London Original Roll On Deodorant For Men,Yardley,Bath Body And Hair,"Perfumes, Deos And Talc",Deos,Wipro Enterprises Pvt Ltd,WH - Ambient,KnS,18
310179,Yardley London London Rose Roll On Deodorant For Women,Yardley,Bath Body And Hair,"Perfumes, Deos And Talc",Deos,Wipro Enterprises Pvt Ltd,WH - Ambient,KnS,18
158105,"Ozone D-Tan Face Scrub - For Tan Removal, Prevents Sun Damage & Boosts Skin Complexion",Ozone,Bath Body And Hair,Face Wash And Scrub,Face Scrub,Ozone Pharmaceuticals Ltd.,WH - Ambient,KnS,5
526024,Denver Blackcode Exclusive Collection Gift Set (For Men),Denver,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Hamilton Sciences Pvt Ltd,WH - Ambient,KnS,5
464809,Cinthol Sandal Foam Body Wash,Cinthol,Bath Body And Hair,Shower Gel,Body Wash,Godrej Consumer Products Limited,WH - Ambient,KnS,18
642275,Cinthol Sandal Foam Body Wash,Cinthol,Bath Body And Hair,Shower Gel,Body Wash,Godrej Consumer Products Limited,WH - Ambient,KnS,18
132782,"Indica 10-Minute Hair Color Shampoo | Buy 3 Get 1 | Ammonia-Free, 5 Herbal Extracts",Indica,Bath Body And Hair,Shampoo And Conditioner,Shampoo,Cavinkare Private Ltd,WH - Ambient,KnS,18
515323,Bombay Shaving Company Noir Deodorant Spray,Bombay Shaving Company,Bath Body And Hair,"Perfumes, Deos And Talc",Deos,Visage Lines Personal Care Pvt. Ltd.,WH - Ambient,KnS,5
533579,Bombay Shaving Company Desire Deodorant Spray,Bombay Shaving Company,Bath Body And Hair,"Perfumes, Deos And Talc",Deos,Visage Lines Personal Care Pvt. Ltd.,WH - Ambient,KnS,5
360391,Bombay Shaving Company Noir Deodorant Spray (150 Ml) And Desire Deodorant Spray (150 Ml),Bombay Shaving Company,Bath Body And Hair,"Perfumes, Deos And Talc",Deos,Visage Lines Personal Care Pvt. Ltd.,WH - Ambient,KnS,5
448804,L'oreal Paris Hyaluron Moisture Shampoo Refill With Hyaluronic Acid For 72 Hr Hydrated Hair,L'oreal Paris,Bath Body And Hair,Shampoo And Conditioner,Shampoo,L'oreal India Pvt Ltd,WH - Ambient,KnS,5
227564,L'oreal Paris Total Repair 5 Repairing Shampoo Refill Pouch With Keratin Xs For Damaged Hair,L'oreal Paris,Bath Body And Hair,Shampoo And Conditioner,Shampoo,L'oreal India Pvt Ltd,WH - Ambient,KnS,5
178170,Tuco Kids Natural Body Mist For Girls,Tuco Kids,Bath Body And Hair,"Perfumes, Deos And Talc",Body Spray,Unbottle Pvt Ltd,WH - Ambient,KnS,5
846118,Tuco Kids Natural Body Mist For Boys,Tuco Kids,Bath Body And Hair,"Perfumes, Deos And Talc",Body Spray,Unbottle Pvt Ltd,WH - Ambient,KnS,18
937838,Bare Necessities Garden Of Eden Solid Deodorant | Floral Fragrance (15 G),Bare Necessities,Bath Body And Hair,"Perfumes, Deos And Talc",Deos,Bare Necessities Zero Waste Solutions Pvt Ltd,WH - Ambient,KnS,18
637842,Richfeel Naturals Gold Facial Kit | Radiant Glow | 24k Gold & Herbal Extracts,Richfeel Naturals,Beauty And Grooming,Face And Lip Care,Face Care,Sapient Health And Beauty Pvt. Ltd,WH - Ambient,KnS,18
294640,Richfeel Naturals Skin Whitening Facial Kit | Brightens & Evens Tone | Papaya & Licorice,Richfeel Naturals,Beauty And Grooming,Face And Lip Care,Face Care,Sapient Health And Beauty Pvt. Ltd,WH - Ambient,KnS,18
885602,Richfeel Naturals Detan Facial Kit | Removes Tan & Pigmentation | Hydrates & Brightens,Richfeel Naturals,Beauty And Grooming,Face And Lip Care,Face Care,Sapient Health And Beauty Pvt. Ltd,WH - Ambient,KnS,18
607435,Bombae Post Shave Balm (Ice Jelly) 100 G And Reusable Face Razor 1 Pcs,Bombae,Beauty And Grooming,Shaving Needs,After Shave Lotion,Visage Lines Personal Care Pvt. Ltd.,WH - Ambient,KnS,5
807182,Bare Necessities Busy Bee Vanilla Lip Balm (10g),Bare Necessities,Beauty And Grooming,Face And Lip Care,Lip Balm,Bare Necessities Zero Waste Solutions Pvt Ltd,WH - Ambient,KnS,18
825634,Ozone Illuminous Gold Facial Kit For Glowing Skin,Ozone,Beauty And Grooming,Face And Lip Care,Face Care,Ozone Pharmaceuticals Ltd.,WH - Ambient,KnS,18
686852,"Dr Vaidya’s Shilajit Lube Gel | First Ever Shilajit Infused Lube Gel | Enhances Performance & Stamina | Mess Free | 100% Pure Himalayan Shilajit, Jaiphal & Cinnamon Oil, Ashwagandha",Dr. Vaidya's,Hygiene And Wellness,Sexual Wellness,Lubricant,Herbolab India Pvt. Ltd.,WH - Ambient,KnS,5
809374,Bare Necessities Bamboo Toothbrushes With Charcoal Bristles Green & Blue 2 Pcs,Bare Necessities,Hygiene And Wellness,Oral Care,Toothbrush,Bare Necessities Zero Waste Solutions Pvt Ltd,WH - Ambient,KnS,5
349778,"Pepsodent Sensitive Care, With 5% Potassium Nitrate, Toothpaste, 70 G, For Relief From Sensitivity",Pepsodent,Hygiene And Wellness,Oral Care,Toothpaste,Hindustan Unilever Limited,WH - Ambient,KnS,5
381410,Colgate Cavity Protection,Colgate,Hygiene And Wellness,Oral Care,Toothpaste,Food Square,WH - Ambient,KnS,5
524664,"Unfold Strawberry Dotted Condom, 10 Pieces",Unfold,Hygiene And Wellness,Sexual Wellness,Condoms,Cipla Health Limited,WH - Ambient,KnS,0
568358,"Unfold Extended Time Dotted Condom, 10 Pieces",Unfold,Hygiene And Wellness,Sexual Wellness,Condoms,Cipla Health Limited,WH - Ambient,KnS,0
384489,"Unfold Chocolate Dotted Condom, 10 Pieces",Unfold,Hygiene And Wellness,Sexual Wellness,Condoms,Cipla Health Limited,WH - Ambient,KnS,0
276237,"Unfold Very Thin Condom, 10 Pieces",Unfold,Hygiene And Wellness,Sexual Wellness,Condoms,Cipla Health Limited,WH - Ambient,KnS,0
462452,Azah Uti Test Kit | Set Of 3,Azah,Hygiene And Wellness,Basic Pharma,Pregnancy Test Kit,Ph91 Consumer Goods India Private Limited,WH - Ambient,KnS,5
473108,Azah Rapid Ovulation Testing Kit (Set Of 5),Azah,Hygiene And Wellness,Basic Pharma,Pregnancy Test Kit,Ph91 Consumer Goods India Private Limited,WH - Ambient,KnS,5
754903,Bombay Shaving Company Shave Fitkari Bar 100g &  Flexi Stud Razor 8g,Bombay Shaving Company,Beauty And Grooming,Shaving Needs,Shaving Kit,Visage Lines Personal Care Pvt. Ltd.,WH - Ambient,KnS,5
886330,Bombay Shaving Company Shave Fitkari Bar 100g And Bombay Shaving Company Charcoal Shaving Cream 78g,Bombay Shaving Company,Beauty And Grooming,Shaving Needs,Shaving Kit,Visage Lines Personal Care Pvt. Ltd.,WH - Ambient,KnS,5
109261,Stylemake Thickener Hair Building Fiber Hair Fibre - The Ultimate Duo (100ml Hair Lock Spray + 28g Thickener Black),Stylemake,Beauty And Grooming,Mens Grooming,Hair Styling,Stylemake,WH - Ambient,KnS,18
773548,Bombae Post Shave Balm Ice Jelly (100g) And Rollplay Glow Body Razor (1 Piece),Bombae,Beauty And Grooming,Shaving Needs,After Shave Lotion,Visage Lines Personal Care Pvt. Ltd.,WH - Ambient,KnS,5
719131,Bombay Shaving Company Sensi Smart 3 Razor ( 1 Pack) And  Sensi Smart 3 Razor Cartridge  (2 Pieces),Bombay Shaving Company,Beauty And Grooming,Shaving Needs,Razor,Visage Lines Personal Care Pvt. Ltd.,WH - Ambient,KnS,5
628374,Bombay Shaving Company Sensi Smart 3 Razor (1piece) And  Shaving Company Sensi Smart 3 Razor Cartridge (2 Pieces),Bombay Shaving Company,Beauty And Grooming,Shaving Needs,Razor,Visage Lines Personal Care Pvt. Ltd.,WH - Ambient,KnS,5
341313,Bombay Shaving Company Shave Fitkari Bar (100g) & Charcoal Shaving Foam (428ml),Bombay Shaving Company,Beauty And Grooming,Shaving Needs,Shaving Kit,Visage Lines Personal Care Pvt. Ltd.,WH - Ambient,KnS,5
433142,Alife Lime Soap Set Of 5,Alife,Bath Body And Hair,Soap,Soaps,Adani Wilmar Limited,WH - Ambient,KnS,5
156302,Alife Gondhoraj & Neem Soap Set Of 5,Alife,Bath Body And Hair,Soap,Soaps,Adani Wilmar Limited,WH - Ambient,KnS,5
649791,Alife Sandal Soap Set Of 5,Alife,Bath Body And Hair,Soap,Soaps,Adani Wilmar Limited,WH - Ambient,KnS,5
986187,Alife Rose Soap Set Of 5,Alife,Bath Body And Hair,Soap,Soaps,Adani Wilmar Limited,WH - Ambient,KnS,5
436601,Alife Lily Soap Set Of 5,Alife,Bath Body And Hair,Soap,Soaps,Adani Wilmar Limited,WH - Ambient,KnS,5
774284,Bla Bli Blu Parfum For Him Gift Set Mini Travel Trial Pack For Men|Long-Lasting Parfum Fragrances|Woody & Spicy Notes Set Of 6,Bla Bli Blu,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Raritiq Designs Private Limited,WH - Ambient,KnS,18
886310,Bla Bli Blu Parfum For Her Gift Set Mini Travel Trial Pack For Women|Long-Lasting Parfum Fragrances |Citrus & Floral Notes Set Of 6,Bla Bli Blu,Bath Body And Hair,"Perfumes, Deos And Talc",Perfumes,Raritiq Designs Private Limited,WH - Ambient,KnS,18
